person_id,runtime_cohort,physical_leg_mode,routing_choice_mode,previous_root_cause,planned_departure,realized_departure,waiting_start,waiting_duration_to_48h,waiting_stop,destination_stop,previously_boarded,previously_alighted,last_vehicle,last_line,last_route,scheduled_services_at_stop,scheduled_later_services,later_compatible_services,last_service,last_compatible_service,wait_after_service_end,wait_after_compatible_service_end,actual_later_vehicle_passes,actual_compatible_passes,first_actual_compatible_pass,classification,confirmed_pipeline_error
"400053",munich_resident,pt,pt,PT_NEVER_BOARDED,7318.000,62935.000,62935.000,109865.000,"106339","106050",false,false,"","","",311,98,54,93060.000,93060.000,false,false,98,54,63150.000,COMPATIBLE_SERVICE_NOT_BOARDED,false
"4024137",regional_background,pt,pt,PT_NEVER_BOARDED,73423.000,74937.000,74937.000,97863.000,"127169","127259",false,false,"","","",21,0,0,73440.000,73440.000,true,true,0,0,,NO_LATER_SERVICE,false
"403415",munich_resident,pt,pt,PT_NEVER_BOARDED,12837.000,48953.000,48953.000,123847.000,"106697.1","106100",false,false,"","","",4,0,0,15060.000,15060.000,true,true,0,0,,NO_LATER_SERVICE,false
"4041829",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,62833.000,66260.000,66260.000,106540.000,"102066.1","104718",true,true,"tr_4487","XXX---1850879_2","XXX---1850879_2_3",24,2,0,72300.000,63240.000,false,true,2,0,,TRANSFER_MISSED_AFTER_DELAY,false
"406348",munich_resident,pt,pt,PT_NEVER_BOARDED,7815.000,61631.000,61631.000,111169.000,"106375","106052.1",false,false,"","","",115,41,0,93900.000,15180.000,false,true,41,0,,NO_COMPATIBLE_CONNECTION,false
"4071350",regional_background,pt,pt,PT_NEVER_BOARDED,70918.000,74529.000,74529.000,98271.000,"173508","127234.1",false,false,"","","",63,0,0,73320.000,73320.000,true,true,0,0,,NO_LATER_SERVICE,false
"4095730",regional_background,pt,pt,PT_NEVER_BOARDED,60791.000,60871.000,60871.000,111929.000,"127172","127282",false,false,"","","",4,0,0,60840.000,60840.000,true,true,0,0,,NO_LATER_SERVICE,false
"414650",munich_resident,pt,pt,PT_NEVER_BOARDED,3602.000,65034.000,65034.000,107766.000,"6234","6046.4",false,false,"","","",13,1,0,67980.000,58440.000,false,true,1,0,,NO_COMPATIBLE_CONNECTION,false
"4153276",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,55980.000,69114.000,69114.000,103686.000,"10565.4","10317.2",true,true,"tr_26201","XXX---2268614_3","XXX---2268614_3_1",7,0,0,66660.000,57900.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"4169509",regional_background,pt,pt,PT_NEVER_BOARDED,72659.000,72999.000,72999.000,99801.000,"161124","101716.1",false,false,"","","",16,0,0,72660.000,72660.000,true,true,0,0,,NO_LATER_SERVICE,false
"4210583",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,58440.000,65658.000,65658.000,107142.000,"104345","10605",true,true,"tr_875","XXX---162007_2_1158070147","XXX---162007_2_1158070147_6",32,0,0,64140.000,60420.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"4214367",unresolved_background,pt,pt,PT_BOARDED_NOT_ARRIVED,72360.000,72672.000,72672.000,100128.000,"101673","101829.2",true,true,"tr_14311","XXX---2249920_0","XXX---2249920_0_4",20,0,0,72540.000,72540.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"4217275",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,50054.000,64880.000,64880.000,107920.000,"6046.1","10576",true,true,"tr_3036","XXX---162458_109","XXX---162458_109_16",11,1,0,70740.000,51600.000,false,true,1,0,,TRANSFER_MISSED_AFTER_DELAY,false
"4271648",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,63780.000,67326.000,67326.000,105474.000,"10272","10428",true,true,"tr_33122","XXX---2268782_3","XXX---2268782_3_3",12,0,0,67320.000,67320.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"4275075",regional_background,pt,pt,PT_NEVER_BOARDED,66027.000,68671.000,68671.000,104129.000,"6932.2","12985",false,false,"","","",9,0,0,67860.000,67860.000,true,true,0,0,,NO_LATER_SERVICE,false
"4286959",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,69240.000,72736.000,72736.000,100064.000,"10412.3","10272.1",true,true,"tr_32757","XXX---2268775_3","XXX---2268775_3_0",1,0,0,69900.000,69900.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"4292751",regional_background,pt,pt,PT_NEVER_BOARDED,63689.000,68377.000,68377.000,104423.000,"135754","104422.1",false,false,"","","",27,0,0,66720.000,64080.000,true,true,0,0,,NO_LATER_SERVICE,false
"429778",munich_resident,pt,pt,PT_NEVER_BOARDED,26418.000,84906.000,84906.000,87894.000,"107273","107220",false,false,"","","",104,4,0,90090.000,81690.000,false,true,4,0,,NO_COMPATIBLE_CONNECTION,false
"4302598",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,58260.000,63015.000,63015.000,109785.000,"13154.1","13194.1",true,true,"tr_28903","XXX---2268699_3","XXX---2268699_3_4",8,0,0,59940.000,59940.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"4310923",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,44760.000,50748.000,50748.000,122052.000,"149765.4","13172",true,true,"tr_2813","XXX---162456_109","XXX---162456_109_12",9,0,0,46500.000,46500.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"4312450",regional_background,pt,pt,PT_NEVER_BOARDED,17915.000,117249.000,117249.000,55551.000,"109204","106061",false,false,"","","",161,0,0,89820.000,89820.000,true,true,0,0,,NO_LATER_SERVICE,false
"4333392",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,79020.000,83673.000,83673.000,89127.000,"10275","10298.1",true,true,"tr_3411","XXX---162461_109","XXX---162461_109_13",54,1,0,86460.000,82800.000,false,true,1,0,,TRANSFER_MISSED_AFTER_DELAY,false
"4342833",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,86820.000,87928.000,87928.000,84872.000,"106060","62583",true,true,"tr_40751","XXX---2272000_1","XXX---2272000_1_0",541,1,0,89220.000,87000.000,false,true,1,0,,TRANSFER_MISSED_AFTER_DELAY,false
"4349541",regional_background,pt,pt,PT_NEVER_BOARDED,19469.000,87767.000,87767.000,85033.000,"10462.1","10274.1",false,false,"","","",10,0,0,68880.000,68880.000,true,true,0,0,,NO_LATER_SERVICE,false
"435520",munich_resident,pt,pt,PT_NEVER_BOARDED,24821.000,86026.000,86026.000,86774.000,"62639.2","11599.4",false,false,"","","",21,0,0,70560.000,70560.000,true,true,0,0,,NO_LATER_SERVICE,false
"4360384",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,52860.000,57322.000,57322.000,115478.000,"10681.6","10247.1",true,true,"tr_26202","XXX---2268614_3","XXX---2268614_3_1",4,0,0,56220.000,56220.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"4361481",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,69360.000,76414.000,76414.000,96386.000,"10276","10254.1",true,true,"tr_3401","XXX---162461_109","XXX---162461_109_12",21,0,0,73260.000,73260.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"4386016",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,54436.000,58153.000,58153.000,114647.000,"9624.1","9923",true,true,"tr_791","XXX---162007_2_1158069900","XXX---162007_2_1158069900_5",3,0,0,55320.000,55320.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"4386935",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,57300.000,63237.000,63237.000,109563.000,"12797","13004",true,true,"tr_2793","XXX---162456_109","XXX---162456_109_11",2,0,0,59040.000,59040.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"4390825",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,49560.000,60307.000,60307.000,112493.000,"13453.2","14103.1",true,true,"tr_34285","XXX---2268805_3","XXX---2268805_3_1",1,0,0,55260.000,55260.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"4393616",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,43260.000,72008.000,72008.000,100792.000,"13960.1","14029",true,true,"tr_21047","XXX---2268548_3","XXX---2268548_3_3",4,0,0,58680.000,55500.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"4394413",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,47340.000,54466.000,54466.000,118334.000,"12928","13985",true,true,"tr_2829","XXX---162456_109","XXX---162456_109_15",53,21,0,80340.000,48060.000,false,true,21,0,,TRANSFER_MISSED_AFTER_DELAY,false
"4399415",regional_background,pt,pt,PT_NEVER_BOARDED,68284.000,71519.000,71519.000,101281.000,"109033","106109",false,false,"","","",174,26,0,93210.000,71430.000,false,true,26,0,,NO_COMPATIBLE_CONNECTION,false
"441307",munich_resident,pt,pt,PT_NEVER_BOARDED,2644.000,74237.000,74237.000,98563.000,"5126.1","106280",false,false,"","","",29,0,0,68580.000,68580.000,true,true,0,0,,NO_LATER_SERVICE,false
"4425925",regional_background,pt,pt,PT_NEVER_BOARDED,15179.000,82476.000,82476.000,90324.000,"145305","145131",false,false,"","","",77,3,0,86400.000,71760.000,false,true,3,0,,NO_COMPATIBLE_CONNECTION,false
"4426883",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,62700.000,66246.000,66246.000,106554.000,"13063.2","13671",true,true,"tr_2826","XXX---162456_109","XXX---162456_109_15",11,0,0,66120.000,62820.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"4430029",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,61560.000,65148.000,65148.000,107652.000,"149765.1","169227.2",true,true,"tr_2792","XXX---162456_109","XXX---162456_109_11",24,4,0,79800.000,61680.000,false,true,4,0,,TRANSFER_MISSED_AFTER_DELAY,false
"4446377",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,81214.000,87089.000,87089.000,85711.000,"12797.1","13401.2",true,true,"tr_2766","XXX---162456_109","XXX---162456_109_5",111,0,0,84060.000,84060.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"4458739",regional_background,pt,pt,PT_NEVER_BOARDED,62227.000,72204.000,72204.000,100596.000,"7984","8303",false,false,"","","",6,0,0,69720.000,69720.000,true,true,0,0,,NO_LATER_SERVICE,false
"4461161",regional_background,pt,pt,PT_NEVER_BOARDED,30575.000,137829.000,137829.000,34971.000,"127517.2","101714.1",false,false,"","","",147,0,0,86520.000,86520.000,true,true,0,0,,NO_LATER_SERVICE,false
"4461444",regional_background,pt,pt,PT_NEVER_BOARDED,69543.000,70139.000,70139.000,102661.000,"9560.5","9567",false,false,"","","",6,0,0,69960.000,69960.000,true,true,0,0,,NO_LATER_SERVICE,false
"4464885",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,44580.000,50568.000,50568.000,122232.000,"12853","13960.4",true,true,"tr_2813","XXX---162456_109","XXX---162456_109_12",2,0,0,47640.000,44880.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"4470217",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,58740.000,67105.000,67105.000,105695.000,"12823","13963",true,true,"tr_2790","XXX---162456_109","XXX---162456_109_11",5,1,1,71940.000,71940.000,false,false,1,1,71944.000,COMPATIBLE_SERVICE_NOT_BOARDED,false
"4478707",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,70850.000,76803.000,76803.000,95997.000,"9358.2","9529.2",true,true,"tr_2864","XXX---162456_109","XXX---162456_109_22",93,7,0,85380.000,74700.000,false,true,7,0,,TRANSFER_MISSED_AFTER_DELAY,false
"4481867",regional_background,pt,pt,PT_NEVER_BOARDED,74184.000,76393.000,76393.000,96407.000,"107830","13205",false,false,"","","",44,0,0,74310.000,74310.000,true,true,0,0,,NO_LATER_SERVICE,false
"448352",munich_resident,pt,pt,PT_NEVER_BOARDED,9541.000,81476.000,81476.000,91324.000,"108673.1","106081.1",false,false,"","","",93,7,0,92370.000,17460.000,false,true,7,0,,NO_COMPATIBLE_CONNECTION,false
"4486103",regional_background,walk,pt,PT_NEVER_BOARDED,74693.000,124927.000,124927.000,47873.000,"","",false,false,"","","",0,0,0,,,false,false,0,0,,INSUFFICIENT_EVIDENCE,false
"4500598",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,64020.000,69897.000,69897.000,102903.000,"9628","149601",true,true,"tr_3312","XXX---162460_109","XXX---162460_109_31",5,0,0,66000.000,66000.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"4507193",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,57300.000,60846.000,60846.000,111954.000,"13064","13674.1",true,true,"tr_2754","XXX---162456_109","XXX---162456_109_3",15,0,0,58020.000,57960.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"4512663",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,75960.000,77097.000,77097.000,95703.000,"9624","9913",true,true,"tr_3310","XXX---162460_109","XXX---162460_109_31",20,0,0,76200.000,76200.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"451335",regional_background,walk,pt,PT_NEVER_BOARDED,43246.000,108623.000,108623.000,64177.000,"","",false,false,"","","",0,0,0,,,false,false,0,0,,INSUFFICIENT_EVIDENCE,false
"4518536",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,47647.000,58397.000,58397.000,114403.000,"142444.1","9653.1",true,true,"tr_26912","XXX---2268635_3","XXX---2268635_3_8",79,33,16,88260.000,88260.000,false,false,33,16,59460.000,COMPATIBLE_SERVICE_NOT_BOARDED,false
"4524205",regional_background,pt,pt,PT_NEVER_BOARDED,58476.000,73883.000,73883.000,98917.000,"21947","4174.2",false,false,"","","",49,2,0,85560.000,71040.000,false,true,2,0,,NO_COMPATIBLE_CONNECTION,false
"4525340",regional_background,pt,pt,PT_NEVER_BOARDED,20313.000,89117.000,89117.000,83683.000,"168518","102338.1",false,false,"","","",15,0,0,71340.000,71340.000,true,true,0,0,,NO_LATER_SERVICE,false
"453603",munich_resident,pt,pt,PT_NEVER_BOARDED,16098.000,75449.000,75449.000,97351.000,"13544","106128.1",false,false,"","","",24,0,0,70860.000,42660.000,true,true,0,0,,NO_LATER_SERVICE,false
"4558351",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,75425.000,79437.000,79437.000,93363.000,"142500.1","12901",true,true,"tr_42404","XXX---2272009_0","XXX---2272009_0_3",229,10,0,86640.000,75840.000,false,true,10,0,,TRANSFER_MISSED_AFTER_DELAY,false
"4567989",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,66300.000,68620.000,68620.000,104180.000,"107993.2","142444.1",true,true,"tr_39713","XXX---2271996_1","XXX---2271996_1_14",101,24,15,87660.000,87660.000,false,false,24,15,69780.000,COMPATIBLE_SERVICE_NOT_BOARDED,false
"4568676",regional_background,pt,pt,PT_NEVER_BOARDED,75819.000,85415.000,85415.000,87385.000,"4078.1","162136",false,false,"","","",15,0,0,80700.000,80640.000,true,true,0,0,,NO_LATER_SERVICE,false
"457183",munich_resident,pt,pt,PT_BOARDED_NOT_ARRIVED,68460.000,71994.000,71994.000,100806.000,"108507","106645",true,true,"tr_3363","XXX---162461_109","XXX---162461_109_6",242,23,0,90300.000,70260.000,false,true,23,0,,TRANSFER_MISSED_AFTER_DELAY,false
"4575858",regional_background,walk,pt,PT_NEVER_BOARDED,31861.000,157333.000,157333.000,15467.000,"","",false,false,"","","",0,0,0,,,false,false,0,0,,INSUFFICIENT_EVIDENCE,false
"4578750",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,53820.000,60730.000,60730.000,112070.000,"102385.7","106077.5",true,true,"tr_17130","XXX---2255043_3","XXX---2255043_3_1",7,1,1,63540.000,63540.000,false,false,1,1,63705.000,COMPATIBLE_SERVICE_NOT_BOARDED,false
"4599420",regional_background,pt,pt,PT_NEVER_BOARDED,28167.000,70430.000,70430.000,102370.000,"5470","5491.1",false,false,"","","",105,22,0,91380.000,28980.000,false,true,22,0,,NO_COMPATIBLE_CONNECTION,false
"4601534",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,75960.000,80697.000,80697.000,92103.000,"9624","9923",true,true,"tr_3309","XXX---162460_109","XXX---162460_109_31",20,0,0,76200.000,76200.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"4603470",regional_background,pt,pt,PT_NEVER_BOARDED,60799.000,71010.000,71010.000,101790.000,"104291.2","101850.4",false,false,"","","",13,0,0,69600.000,62940.000,true,true,0,0,,NO_LATER_SERVICE,false
"4619554",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,65340.000,72671.000,72671.000,100129.000,"102385.4","9627",true,true,"tr_17137","XXX---2255043_3","XXX---2255043_3_3",22,4,0,84240.000,70320.000,false,true,4,0,,TRANSFER_MISSED_AFTER_DELAY,false
"462681",munich_resident,pt,pt,PT_NEVER_BOARDED,7108.000,73515.000,73515.000,99285.000,"107941","106163",false,false,"","","",114,19,18,89580.000,88380.000,false,false,19,18,73650.000,COMPATIBLE_SERVICE_NOT_BOARDED,false
"4640033",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,26428.000,76782.000,76782.000,96018.000,"9560.4","9396",true,true,"tr_2864","XXX---162456_109","XXX---162456_109_22",6,0,0,47520.000,47520.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"464756",munich_resident,pt,pt,PT_NEVER_BOARDED,11986.000,64768.000,64768.000,108032.000,"106154","106900",false,false,"","","",4,0,0,16860.000,16860.000,true,true,0,0,,NO_LATER_SERVICE,false
"4656122",regional_background,pt,pt,PT_NEVER_BOARDED,67066.000,68192.000,68192.000,104608.000,"106077.9","9551.2",false,false,"","","",537,137,15,90060.000,87360.000,false,false,137,15,69360.000,COMPATIBLE_SERVICE_NOT_BOARDED,false
"4660276",regional_background,pt,pt,PT_NEVER_BOARDED,50897.000,51712.000,51712.000,121088.000,"8926","8906",false,false,"","","",9,2,2,62520.000,62520.000,false,false,2,2,54120.000,COMPATIBLE_SERVICE_NOT_BOARDED,false
"466498",munich_resident,pt,pt,PT_NEVER_BOARDED,4027.000,57959.000,57959.000,114841.000,"167614","108231",false,false,"","","",222,88,0,91710.000,12660.000,false,true,88,0,,NO_COMPATIBLE_CONNECTION,false
"466538",regional_background,walk,pt,PT_NEVER_BOARDED,56679.000,56679.000,56679.000,116121.000,"","",false,false,"","","",0,0,0,,,false,false,0,0,,INSUFFICIENT_EVIDENCE,false
"467002",munich_resident,pt,pt,PT_NEVER_BOARDED,644.000,37329.000,37329.000,135471.000,"109360","106050",false,false,"","","",113,79,0,89040.000,14970.000,false,true,79,0,,NO_COMPATIBLE_CONNECTION,false
"4680064",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,79620.000,87669.000,87669.000,85131.000,"102040","101863",true,true,"tr_10926","XXX---2249628_3","XXX---2249628_3_0",56,1,0,88380.000,81240.000,false,true,1,0,,TRANSFER_MISSED_AFTER_DELAY,false
"4685288",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,35100.000,52755.000,52755.000,120045.000,"167865.1","22134.3",true,true,"tr_34672","XXX---2269696_3","XXX---2269696_3_0",2,1,0,60600.000,45000.000,false,true,1,0,,TRANSFER_MISSED_AFTER_DELAY,false
"4699066",regional_background,pt,pt,PT_NEVER_BOARDED,6491.000,88694.000,88694.000,84106.000,"109640.1","109626",false,false,"","","",1,0,0,14940.000,14940.000,true,true,0,0,,NO_LATER_SERVICE,false
"4711032",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,60000.000,61692.000,61692.000,111108.000,"9868","9932",true,true,"tr_26544","XXX---2268625_3","XXX---2268625_3_11",1,0,0,60900.000,60900.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"4712094",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,47340.000,54454.000,54454.000,118346.000,"142157.3","22593",true,true,"tr_37471","XXX---2270117_3","XXX---2270117_3_0",1,0,0,48012.000,48012.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"4713925",regional_background,pt,pt,PT_NEVER_BOARDED,58000.000,62426.000,62426.000,110374.000,"136628","9936",false,false,"","","",13,2,0,67020.000,60120.000,false,true,2,0,,NO_COMPATIBLE_CONNECTION,false
"471450",munich_resident,pt,pt,PT_NEVER_BOARDED,12394.000,70201.000,70201.000,102599.000,"106435","106053",false,false,"","","",230,53,0,90990.000,13620.000,false,true,53,0,,NO_COMPATIBLE_CONNECTION,false
"471780",munich_resident,pt,pt,PT_NEVER_BOARDED,27315.000,87506.000,87506.000,85294.000,"11041.3","106097.1",false,false,"","","",56,0,0,85320.000,85320.000,true,true,0,0,,NO_LATER_SERVICE,false
"4719840",regional_background,pt,pt,PT_NEVER_BOARDED,39457.000,51253.000,51253.000,121547.000,"8116.4","8537.2",false,false,"","","",4,1,0,57240.000,45420.000,false,true,1,0,,NO_COMPATIBLE_CONNECTION,false
"4728986",regional_background,pt,pt,PT_NEVER_BOARDED,64441.000,68075.000,68075.000,104725.000,"22131","104290.1",false,false,"","","",37,1,0,69240.000,66540.000,false,true,1,0,,NO_COMPATIBLE_CONNECTION,false
"4731422",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,40200.000,53050.000,53050.000,119750.000,"105226","22669.1",true,true,"tr_10142","XXX---2249608_3","XXX---2249608_3_5",136,58,0,87420.000,43380.000,false,true,58,0,,TRANSFER_MISSED_AFTER_DELAY,false
"4733445",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,21673.000,74513.000,74513.000,98287.000,"103537.3","65721",true,true,"tr_1002","XXX---162192_4","XXX---162192_4_16",25,2,0,78600.000,65640.000,false,true,2,0,,TRANSFER_MISSED_AFTER_DELAY,false
"473587",munich_resident,pt,pt,PT_NEVER_BOARDED,11265.000,66067.000,66067.000,106733.000,"106273.2","107307.1",false,false,"","","",10,0,0,16080.000,16080.000,true,true,0,0,,NO_LATER_SERVICE,false
"474496",munich_resident,pt,pt,PT_NEVER_BOARDED,10174.000,56273.000,56273.000,116527.000,"107362","106480",false,false,"","","",206,84,0,91110.000,14790.000,false,true,84,0,,NO_COMPATIBLE_CONNECTION,false
"4747583",regional_background,pt,pt,PT_NEVER_BOARDED,14494.000,101179.000,101179.000,71621.000,"22557.1","22528.4",false,false,"","","",1,0,0,24420.000,24420.000,true,true,0,0,,NO_LATER_SERVICE,false
"4752118",regional_background,pt,pt,PT_NEVER_BOARDED,37052.000,53095.000,53095.000,119705.000,"167770","167868.5",false,false,"","","",2,0,0,50640.000,50640.000,true,true,0,0,,NO_LATER_SERVICE,false
"475407",munich_resident,pt,pt,PT_NEVER_BOARDED,11755.000,70770.000,70770.000,102030.000,"10723.1","10274.1",false,false,"","","",5,0,0,66720.000,66720.000,true,true,0,0,,NO_LATER_SERVICE,false
"4756023",regional_background,pt,pt,PT_NEVER_BOARDED,24258.000,95757.000,95757.000,77043.000,"21712.2","22528.4",false,false,"","","",3,0,0,47100.000,25920.000,true,true,0,0,,NO_LATER_SERVICE,false
"4757377",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,64140.000,69486.000,69486.000,103314.000,"102027","65442",true,true,"tr_10202","XXX---2249610_3","XXX---2249610_3_22",3,0,0,68100.000,68100.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"4762806",regional_background,pt,pt,PT_NEVER_BOARDED,42551.000,50022.000,50022.000,122778.000,"167865.1","104290.3",false,false,"","","",2,1,0,60600.000,45000.000,false,true,1,0,,NO_COMPATIBLE_CONNECTION,false
"4779896",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,61808.000,65362.000,65362.000,107438.000,"21938.1","22112.1",true,true,"tr_11012","XXX---2249638_3","XXX---2249638_3_0",3,0,0,62220.000,62220.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"4793488",regional_background,pt,pt,PT_NEVER_BOARDED,82044.000,83760.000,83760.000,89040.000,"8068","8688",false,false,"","","",15,0,0,82440.000,82440.000,true,true,0,0,,NO_LATER_SERVICE,false
"480097",munich_resident,pt,pt,PT_NEVER_BOARDED,7839.000,53912.000,53912.000,118888.000,"108882","167613",false,false,"","","",110,51,0,90270.000,15390.000,false,true,51,0,,NO_COMPATIBLE_CONNECTION,false
"480273",munich_resident,pt,pt,PT_NEVER_BOARDED,6079.000,63166.000,63166.000,109634.000,"108446","106079.2",false,false,"","","",260,80,0,92640.000,16890.000,false,true,80,0,,NO_COMPATIBLE_CONNECTION,false
"4806373",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,57240.000,64389.000,64389.000,108411.000,"3547.3","21915",true,true,"tr_9488","XXX---2249596_3","XXX---2249596_3_0",12,0,0,64200.000,64200.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"4806469",regional_background,pt,pt,PT_NEVER_BOARDED,34198.000,46402.000,46402.000,126398.000,"70908.1","102532.2",false,false,"","","",2,0,0,45000.000,45000.000,true,true,0,0,,NO_LATER_SERVICE,false
"4829981",regional_background,pt,pt,PT_NEVER_BOARDED,46336.000,56389.000,56389.000,116411.000,"6947","6888.1",false,false,"","","",5,1,0,61620.000,49500.000,false,true,1,0,,NO_COMPATIBLE_CONNECTION,false
"4841439",regional_background,pt,pt,PT_NEVER_BOARDED,74925.000,92666.000,92666.000,80134.000,"6913","7240",false,false,"","","",34,0,0,80760.000,80760.000,true,true,0,0,,NO_LATER_SERVICE,false
"4849773",regional_background,pt,pt,PT_NEVER_BOARDED,56693.000,66621.000,66621.000,106179.000,"22587","22605",false,false,"","","",1,0,0,57420.000,57420.000,true,true,0,0,,NO_LATER_SERVICE,false
"4858650",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,71850.000,82631.000,82631.000,90169.000,"6902.3","7683",true,true,"tr_20954","XXX---2268543_3","XXX---2268543_3_0",20,0,0,81000.000,81000.000,true,true,0,0,,TRANSFER_MISSED_AFTER_DELAY,false
"4869541",regional_background,pt,pt,PT_NEVER_BOARDED,75911.000,81320.000,81320.000,91480.000,"7253","8057.2",false,false,"","","",16,0,0,79500.000,79500.000,true,true,0,0,,NO_LATER_SERVICE,false
"4878205",regional_background,pt,pt,PT_BOARDED_NOT_ARRIVED,61680.000,69727.000,69727.000,103073.000,"9515","8228",true,true,"tr_16674","XXX---2255006_3","XXX---2255006_3_4",35,7,0,88800.000,68460.000,false,true,7,0,,TRANSFER_MISSED_AFTER_DELAY,false
"487982",munich_resident,pt,pt,PT_NEVER_BOARDED,10031.000,62342.000,62342.000,110458.000,"11041","142509.1",false,false,"","","",5,0,0,16920.000,16920.000,true,true,0,0,,NO_LATER_SERVICE,false
"4898881",regional_background,pt,pt,PT_NEVER_BOARDED,43026.000,56250.000,56250.000,116550.000,"71054","69554",false,false,"","","",5,2,0,66570.000,49620.000,false,true,2,0,,NO_COMPATIBLE_CONNECTION,false
"4899052",regional_background,pt,pt,PT_NEVER_BOARDED,71034.000,75269.000,75269.000,97531.000,"8109","6764",false,false,"","","",10,0,0,74160.000,74160.000,true,true,0,0,,NO_LATER_SERVICE,false
"4909984",regional_background,pt,pt,PT_NEVER_BOARDED,73169.000,91655.000,91655.000,81145.000,"9582.1","9407.1",false,false,"","","",22,0,0,73500.000,73500.000,true,true,0,0,,NO_LATER_SERVICE,false
"4929074",regional_background,pt,pt,PT_NEVER_BOARDED,67828.000,71859.000,71859.000,100941.000,"7955","9284",false,false,"","","",5,0,0,70680.000,70680.000,true,true,0,0,,NO_LATER_SERVICE,false
